BillType,BillNumber,CurrentStatus,LDOA,IntroDate,ActualBillNumber,BillParty1,BillParty2,BillParty3,GovernorAction,GovernorDateOfAction,PamphletLaw,ChapterLaw,EffectOnStatutes,EffectiveDate,Codification,FirstPrime,SecondPrime,ThirdPrime,Synopsis,EfDateNote,IdenticalBillNumber,LastSessionFullBillNumber,OldBillNumber,ProposedDate,Abstract,ModDate,FNCertified,billuuid
S  ,2385,SBA,2025-02-10,2024-01-29,S2385,D,R,,,,,,,,,"Gopal, Vin ","Amato, Carmen F.",,Increases tuition credit amount permitted under volunteer tuition credit program.,,A3533  ,,,2024-01-25,Tuition credit-increase amount permitted under volunteer tuition credit program,2025-05-12,Y,e77db80c-7b5c-4dbb-a6ff-8abab9c304eb
S  ,2386,AAP,2025-02-25,2024-01-29,S2386,D,D,,,,,,,,,"Gopal, Vin ","Moriarty, Paul D.",,Provides gross income tax credit to active members of volunteer emergency service organizations for use of personal motor vehicle in performance of active duty.,,A3532,,,2024-01-25,"Vol emerg service organizations members-prov income tax credit, personal veh use",2025-02-25,Y,63054c74-398b-4775-b517-af6c6484ed3a
S  ,2387,SEG,2024-01-29,2024-01-29,S2387,D,D,,,,,,,,,"Turner, Shirley K.","McKnight, Angela V.",,Expands Lifeline Credit and Tenants' Lifeline Assistance Programs to include assistance for water utility bill.,,A3922,S1316,S1221,2024-01-25,Lifeline Credit/Tenants' Lifeline Assistance Prog-include water bill assistance,2024-02-05,Y,bcff5e61-c67d-4bd7-b75e-018b049d3794
S  ,2388,SCU,2024-01-29,2024-01-29,S2388,D,,,,,,,,,,"Turner, Shirley K.",,,Requires advance notice of water supply discontinuations for non-payment of local government water bills; requires offer of payment plan in certain circumstances. ,,,S1355,S1325,2024-01-25,"Water, discontinuations for non-payment-advance notice required",2024-01-30,N,8f2d5e15-3051-4501-a47c-83ade7b5b82b
S  ,2389,SED,2024-01-29,2024-01-29,S2389,D,D,,,,,,,,,"Turner, Shirley K.","McKnight, Angela V.",,"Broadens definition of ""harassment, intimidation, or bullying"" in Anti-Bullying Bill of Rights Act.",,A917,A5340 S3715,,2024-01-25,"Anti-Bullying Bill of Rights Act-concerns harassment, intimidation, or bullying",2024-02-05,N,ecb0bee1-71fe-4027-b3ca-e6d6b1562d16
S  ,2390,W,2024-02-05,2024-01-29,S2390,D,,,,,,,,,,"Turner, Shirley K.",,,Requires State and private correctional facilities to allow inmates to make telephone and video calls at no cost to inmate or other party.,,A1889,A5195,,2024-01-25,"Correctional facilities, cert-allow inmate, make telephone/video call at no cost",2024-02-05,Y,a1cad33c-ddb7-404d-aa51-e647a9878dc9
S  ,2391,SSG,2024-01-29,2024-01-29,S2391,D,D,,,,,,,,,"Turner, Shirley K.","Ruiz, M. Teresa",,"""Homeowners' Historic Property Reinvestment Act""; allows homeowners to claim credit against gross income tax for certain costs of rehabilitating historic properties.",,A2206,A3583 S1651,,2024-01-25,Homeowners History Property Reinvestment Act-claim tax credit for rehabilitating,2024-02-05,Y,2f4aad2d-6e7b-47a4-a92f-a250e2eccb12
S  ,2392,SHH,2024-01-29,2024-01-29,S2392,D,D,,,,,,,,,"Turner, Shirley K.","McKnight, Angela V.",,Authorizes medical cannabis for treatment of sickle cell anemia.,,A913,S3394 A4944,,2024-01-25,Sickle cell anemia-authorize medical cannabis for treatment,2025-03-17,Y,50735708-affa-44b6-ad80-26d7c73f6cf8
S  ,2393,SSG,2024-01-29,2024-01-29,S2393,D,,,,,,,,,,"Turner, Shirley K.",,,Mandates that certain personnel critical to certain State finance and revenue generating activities are essential employees during state of emergency or government shutdown.,,,S1823,S2274,2024-01-25,Personnel-critical to St finance & revenue generating activities are essential,2024-01-30,N,b3420366-9675-4399-8f6d-ff5788643017
S  ,2394,SSG,2024-01-29,2024-01-29,S2394,D,,,,,,,,,,"Turner, Shirley K.",,,Requires access to law enforcement disciplinary records as government records; requires such records to be retained for certain period of time.,,A845,A996 S371,,2024-01-25,Law enforcement disciplinary records-requires access as government records,2024-01-30,N,0e34d1fc-a3b6-44e0-967a-42f0d180ea62
S  ,2395,SSG,2024-01-29,2024-01-29,S2395,D,,,,,,,,,,"Turner, Shirley K.",,,Requires State Investment Council report certain information quarterly; requires council's regulations addressing political contributions apply to federal or national committees and non-State political committees.,,,S1649,,2024-01-25,"Investment Council, State-concerns certain reports; report cert. info. quarterly",2024-01-30,N,78c20f0b-988a-486d-914b-27fb59838233
S  ,2396,SSG,2024-01-29,2024-01-29,S2396,D,,,,,,,,,,"Turner, Shirley K.",,,Excludes certain unemployment compensation recipients from paying civil service open competitive examination application and appeal fees.,,A2866,A3774 S2292,,2024-01-25,"Civil service application fees, cert.-exclude cert. unemployment comp recipients",2024-02-01,Y,ddd9ef6b-588e-438b-b54c-ed72c79b8811
S  ,2397,SCU,2024-01-29,2024-01-29,S2397,D,,,,,,,,,,"Turner, Shirley K.",,,Enhances transparency and accountability of online tax sales.,,,S1349,S1296,2024-01-25,Online tax sales-enhances transparency and accountability,2024-02-01,Y,cfa52fa7-895d-4e65-81f3-62d0d8b5e23a
S  ,2398,SHI,2024-01-29,2024-01-29,S2398,D,,,,,,,,,,"Turner, Shirley K.",,,Requires proprietary degree-granting institutions to disclose status as for-profit businesses and requires institutions of higher education and proprietary degree-granting institutions to disclose accreditation status.,,,S2074,,2024-01-25,Higher education transparency-req to disclose status as for-profit businesses,2024-01-30,N,d1fdd8d3-49ca-41b0-8030-9fd0b1c6d4c4
S  ,2399,SED,2024-01-29,2024-01-29,S2399,D,,,,,,,,,,"Turner, Shirley K.",,,Requires voter approval at the annual school election or by the board of school estimate prior to the establishment of charter school.,,,S1385,S1160,2024-01-25,"Charter school-voter approval required, annual school election prior to estab.",2024-01-30,N,3e5dc95e-3a8a-41a5-ad84-3bd99ac53b80
S  ,2400,SCU,2024-01-29,2024-01-29,S2400,D,D,,,,,,,,,"Turner, Shirley K.","Greenstein, Linda R.",,Prohibits late penalties from being made against senior citizen tenants in certain senior citizen rental housing in certain circumstances.,,A4321  ,S942 (1R),S4204 A1740 (1R),2024-01-25,Senior citizen rental housing-prohibits late penalties against tenant,2024-02-05,N,2bf15c73-c2c0-41f6-848c-7aee045849e2
S  ,2401,SCU,2024-01-29,2024-01-29,S2401,D,,,,,,,,,,"Turner, Shirley K.",,,Regulates smoking in multiple dwellings; requires Commissioner of Community Affairs to promulgate construction standards for new multiple dwellings permitting smoking.,,,S261,S1333,2024-01-25,Smoking in multiple dwellings-regulate,2024-01-30,N,ed9192ad-68d0-4eac-93c2-0acedaf42b64
S  ,2402,SBA,2024-12-16,2024-01-29,S2402,D,D,,,,,,,,,"Turner, Shirley K.","Singleton, Troy ",,Establishes New Jersey Veterans' Organization Building Grant Program.,,A3679,S3004 A4054,,2024-01-25,Veterans' Organization Building Grant Program-establishes,2025-03-17,Y,2f84506f-bfd5-44ec-886e-a0f01d15752b
S  ,2403,SHI,2024-01-29,2024-01-29,S2403,D,,,,,,,,,,"Turner, Shirley K.",,,Establishes Teaching Scholars Loan Redemption Program in Higher Education Student Assistance Authority.,,A923,S3912 A5635,,2024-01-25,Teaching Scholars Loan Redemption Program-establishes,2024-02-01,Y,06babcd2-a1d3-451c-9fe8-3c7da918bb09
S  ,2404,2RS,2024-05-16,2024-01-29,S2404,D,D,,,,,,,,,"Sarlo, Paul A.","Stack, Brian P.",,Permits voluntary participation in treatment as condition of pretrial release under certain circumstances.,,,S4159,,2024-01-25,"Pretrial release-permit voluntary participation in treatment, cert circumstances",2024-06-06,N,f16d0bc8-6174-434b-a8a5-a90b9ea40386
S  ,2405,SHI,2024-01-29,2024-01-29,S2405,D,,,,,,,,,,"Beach, James",,,Allows gross income tax deduction for certain student loan interest.,,,S1408,S106 A2163,2024-01-25,"Student loan interest, certain-allows gross income tax deduction",2024-02-01,Y,f91e9cc8-7164-4323-a476-f8acdb385531
S  ,2406,SCM,2024-01-29,2024-01-29,S2406,D,,,,,,,,,,"Beach, James",,,Requires health benefits plan and carriers to meet certain requirements concerning network adequacy and mental health care.,,A1655,S2500,,2024-01-25,Network adequacy & mental health care-req health benf plans & carriers meet req,2024-02-01,Y,0a5c1908-620d-466b-b48d-bca2f575a231
S  ,2407,SSG,2024-01-29,2024-01-29,S2407,D,,,,,,,,,,"Beach, James",,,Creates task force to study feasibility of paperless State government.,,A1484,A4928 S1595 (1R),,2024-01-25,Paperless State government-create task force to study feasibility,2024-01-30,N,9d769af6-549d-4da6-99a7-9c780d355be8
S  ,2408,SMV,2024-01-29,2024-01-29,S2408,D,D,,,,,,,,,"Beach, James ","Cruz-Perez, Nilsa I.",,Requires annual General Fund appropriation to DMVA for purposes of base realignment and closure.,,A721,A4666 S1678,,2024-01-25,Base realignment and closure-requires annual General Fund appropriation,2024-03-15,N,70babe59-50d2-4542-96c1-314832d971af
S  ,2409,SSG,2024-01-29,2024-01-29,S2409,D,,,,,,,,,,"Beach, James",,,Permits DOC and DCF to award contracts for medical and dental services to vendors.,,A1788,A175 S1600,,2024-01-25,State contracts for medical & dental svcs-permits DOC & DCF to award to vendors,2024-01-30,N,4c9ee7c6-fac9-43db-97f7-c629eed78e28
S  ,2410,SSG,2024-01-29,2024-01-29,S2410,D,,,,,,,,,,"Beach, James",,,Allows certain members of PFRS to serve until age 70 upon approval by municipal governing body.,,,S1601,S592,2024-01-25,"PFRS members, cert-allow to serve until age 70, approval by mun governing body",2024-02-01,Y,37f442a8-4f45-4f9f-a7e4-3eae1334e0cb
S  ,2411,SSG,2024-01-29,2024-01-29,S2411,D,D,,,,,,,,,"Beach, James ","Greenstein, Linda R.",,Requires new voting machines purchased or leased for use in elections in this State to produce voter-verifiable paper record of each vote cast.,,A277,A3338 S1558,,2024-01-25,"Voting machines, new-req. to produce voter-verifiable paper record of each vote",2024-02-01,Y,1d6e9d54-e161-4d43-b3f7-6cd51307dd58
S  ,2412,SSG,2024-01-29,2024-01-29,S2412,D,,,,,,,,,,"Beach, James",,,Permits non-instructional staff member retired from PERS to return to employment in school district for up to two years without reenrollment in PERS if employment commences during remainder of 2023-2024 and entirety of 2024-2025 school years.,,,S1559 (1R) w/c A2941 w/c,,2024-01-25,Non-instructional staff-permit memb from PERS return in sch dists up to two yrs,2024-02-01,Y,2a224514-537b-4d5b-b878-65aafbbdd506
S  ,2413,SSG,2024-01-29,2024-01-29,S2413,D,,,,,,,,,,"Beach, James",,,"Establishes ""New Jersey Elections Security Act.""",,,S2025,,2024-01-25,Elections Security Act-establishes,2024-02-01,Y,392729d2-bf7c-4fd2-8bd4-af94b0c215c5
S  ,2414,SMV,2024-01-29,2024-01-29,S2414,D,,,,,,,,,,"Beach, James",,,Creates New Jersey Servicemembers' Civil Relief Act.,,,S167,S211,2024-01-25,Servicemembers' Civil Relief Act-creates,2024-02-01,Y,1aec45ca-8256-401f-911d-080fb15ce389
S  ,2415,SSG,2024-01-29,2024-01-29,S2415,D,,,,,,,,,,"Beach, James",,,Prohibits open public records requests for commercial purposes.,,A2154,A3145 S919,,2024-01-25,Open public records requests for commercial purposes-prohibits,2024-01-30,N,c347ecee-577b-4734-ba8a-1bd8701a00b4
S  ,2416,SSG,2024-01-29,2024-01-29,S2416,D,,,,,,,,,,"Beach, James",,,Permits State and county boards of election to purchase or lease decomissioned letter collection boxes for use as ballot drop boxes.,,A363,A3091 S913,,2024-01-25,Ballot drop boxes-permits use of decommissioned letter collection boxes,2024-01-30,N,96f99ad6-a183-45dc-8f99-478672c0e8ae
S  ,2417,SSG,2024-01-29,2024-01-29,S2417,D,,,,,,,,,,"Beach, James",,,Includes electronic sports event as sports wagering; authorizes electronic sports wagering at certain locations.,,A2172,A4397 (1R) S2986,,2024-01-25,Electronic sports events and wagering-concerns; authorize at certain locations,2024-02-01,Y,ca86385d-db6e-43b2-89d4-7348c9d127e0
S  ,2418,SSG,2024-01-29,2024-01-29,S2418,D,,,,,,,,,,"Beach, James",,,Prohibits investment of pension and annuity funds by State in entities that avoid Superfund obligations to State. ,,,S915 A2791,S2054,2024-01-25,Pension fd-proh invest funds in entities that avoid Superfund obligations to St.,2024-02-01,Y,b027302b-c921-4c50-a789-3fb694310375
S  ,2419,SSG,2024-01-29,2024-01-29,S2419,D,D,,,,,,,,,"Beach, James ","Gopal, Vin ",,Permits wagering by business entities with horse racing and sports pool operators.,,,S1334 A2346,A5138 S3561,2024-01-25,Wagering by business entities w/horse racing & sports pool operators-permits,2025-03-17,Y,2cc547d3-a8fa-43fa-9ffb-f9333e563d4f
S  ,2420,SMV,2024-01-29,2024-01-29,S2420,D,,,,,,,,,,"Beach, James",,,Creates New Jersey Cold War medal.,,A2150,A3140 S1597,,2024-01-25,Cold War medal-creates,2024-02-01,Y,74ad192e-78b6-4d72-9465-c536c6010ba9
S  ,2421,SUB,2024-10-28,2024-01-29,S2421 Scs (SCS),D,D,,,,,,,,,"Zwicker, Andrew ","Ruiz, M. Teresa",,"""Freedom to Read Act""; establishes requirements for library material in public school libraries and public libraries; protects school library staff members and librarians.*",,A3446 (ACS),,,2024-01-25,Freedom to Read Act-estab req for library material in public school libraries,2024-10-28,N,fcd9ad3b-cdfb-448a-8464-518d39d012cd
S  ,2422,SBA,2024-05-06,2024-01-29,S2422 Sca (1R),D,D,,,,,,,,,"Cryan, Joseph P.","Greenstein, Linda R.",,"Establishes occupational heat stress standard and ""Occupational Heat-Related Illness and Injury Prevention Program"" in DOLWD.",,A3521,S4243,,2024-01-25,Occupational Heat-Related Illness & Injury Prevention Program-establish,2024-09-19,Y,826bd000-35c4-4d79-b820-f5b6a5017c2a
S  ,2423,APP,2025-03-17,2024-01-29,S2423,D,D,D,APP,2025-03-17,2025.0,35.0,,2025-03-17,"2A:4A-20, 2A:4A-22, 2A:4A-26.1 et al","Pou, Nellie ","McKnight, Angela V.","Reynolds-Jackson, Verlina ",Renames Juvenile Justice Commission as Youth Justice Commission.,,A3678 (ACS),S4258 A5880,,2024-01-25,Juvenile Justice Commission-rename as Youth Justice Commission,2025-04-03,N,2561f29e-3a41-4a87-89bb-289f125e65b5
S  ,2424,SEN,2024-01-29,2024-01-29,S2424,D,D,,,,,,,,,"Smith, Bob","McKeon, John F.",,Establishes various programs in DEP concerning management of publicly owned forested land;  appropriates $60 million.,,A4162,S4262,,2024-01-25,"Publicly owned forested land-estab various programs, concerning mgt;$60M",2024-02-01,Y,6ae07613-e06d-4337-a533-e6f9b8715aaa
S  ,2425,SEN,2024-01-29,2024-01-29,S2425,D,D,,,,,,,,,"McKeon, John F.","Smith, Bob",,Establishes low-carbon transportation fuel standard program in DEP.,,A3645  ,,,2024-01-25,Low-carbon transportation fuel standard program-establishes in DEP,2024-02-01,Y,57c92edb-e498-456a-b700-91147b9b5c16
S  ,2426,2RS,2025-06-26,2024-01-29,S2426 ScaSca (2R),D,D,,,,,,,,,"Smith, Bob ","McKeon, John F.",,Requires solid waste management districts to develop strategy to reduce food waste; requires DEP to adopt certain rules and regulations regarding composting facilities.*,,A2090,A1439 (1R) S2730,,2024-01-25,Food waste-solid waste management district required to develop strategy plan,2025-06-27,Y,cc2c26c2-c79e-4612-8780-0ca41cb0b29c
S  ,2427,SBA,2024-06-10,2024-01-29,S2427,D,,,,,,,,,,"Smith, Bob",,,"Establishes ""Solar Roof Installation Warranty Program"" in EDA and transfers $2 million from societal benefits charge to initially fund program.",,,A2876,A2776 S329,2024-01-25,"Solar Roof Installation Warranty Program-establish, transfer $2M to fund program",2024-06-11,N,48ba6bd9-bfa3-48ff-b1c3-fe333fbdb625
S  ,2428,AAP,2024-06-28,2024-01-29,S2428 Sca (1R),D,D,,,,,,,,,"Smith, Bob ","Zwicker, Andrew ",,Codifies Eagleton Science and Politics Fellowship Program at Eagleton Institute of Politics; makes appropriations.,,A3796,S4158,,2024-01-25,Eagleton Science and Politics Fellowship Program-codifies; makes approp.,2024-07-01,Y,938c8fcc-3ede-4ed3-aa42-ff4746221843
S  ,2429,SMV,2024-01-29,2024-01-29,S2429,D,,,,,,,,,,"Beach, James",,,Makes consent to register with Selective Service part of driver's license application process for males under age 26.,,A3147,S1552 A858,S2060 A211,2024-01-25,"Selective Service part of driv. license application, males under age 26-register",2024-02-01,Y,6bb3c879-8a03-4fe1-8faa-ef6dc32bab5c
S  ,2430,SCM,2024-01-29,2024-01-29,S2430,D,,,,,,,,,,"Beach, James",,,Allows certain licensees of New Jersey State Board of Cosmetology and Hairstyling to teach in private schools of cosmetology and hairstyling.,,A1628,S2502,,2024-01-25,Cosmetology & hairstyling teachers-allow cert licensees teach in private schools,2024-01-30,N,caf6e858-184a-4504-8ca4-b5c19f67a7b7
S  ,2431,STR,2024-01-29,2024-01-29,S2431,D,,,,,,,,,,"Beach, James ",,,Permits persons who are hearing impaired to apply for vehicle identification placards.,,A3661,S1471 (1R),A4291 S2694,2024-01-25,Vehicle identification placards-permits hearing impaired persons to apply,2024-02-05,N,9f6b2be8-c072-477f-8f25-0be8c0230e4c
S  ,2432,SSG,2024-01-29,2024-01-29,S2432,D,,,,,,,,,,"Beach, James",,,Provides for inclusion of alcohol manufacturers on highway signs; provides for internet site for alcohol manufacturers in New Jersey.,,,,,2024-01-25,Alcohol manufacturers-provide for inclusion on highway signs & for internet site,2024-01-30,N,4ebd8222-38de-4aaa-9b92-b58d7fa6bb06
S  ,2433,SBA,2024-10-10,2024-01-29,S2433,D,D,,,,,,,,,"Smith, Bob ","McKeon, John F.",,Requires paint producers to implement or participate in paint stewardship program.,,A4965,,,2024-01-25,Paint stewardship program-requires paint producers implement or participate,2024-12-16,Y,8e101e2a-c85e-445a-b093-582a26f6526a
S  ,2434,SBA,2024-02-15,2024-01-29,S2434,D,D,,,,,,,,,"Zwicker, Andrew ","Gopal, Vin ",,Provides tax levy cap adjustment for certain school districts experiencing reductions in State school aid.,,A3452,S4249 A5894,,2024-01-25,"Tax levy cap adjustment-prov, cert districts experiencing reduction, school aid",2024-03-25,Y,b3f6ffae-cd62-416f-9f6b-9f0c843e4a78
